,Caption,np,judge
375,ルイボス茶紅茶のようなお味でどなたにも人気の薬草茶です☕️アレルギーやアトピーなどに効果的で、活性酸素を除去する働きがあると言われています。最近ルイボス茶ばかり飲んでると思っていたら花粉症がはじまってました。体が求めていたのですね😊シミ、そばかすなどにも効果があると言われてます。活性酸素が溜まってると思ったら是非💕#ルイボスティー#活性酸素除去　#花粉症#アレルギー#そばかす　#シミ　#添加物を摂らない　#免疫力アップ　#熱中症予防　#病気にならない身体作り　　#三重県 #津市 #砂風呂 #榊原温泉 #じゃり風呂 #伊勢神宮 #アトピー　#デトックス #発酵食品 #砂風呂砂羽 #体が痛い #サンドセラピー砂羽 #低体温 #お風呂に入ろう　#頭がスッキリ #代謝促進　#野球　 #身体の変化　#内臓を休める,-0.524966274137931,n
48,♪今回お試しさせて頂きましたのは(rooibostiger) 様のルイボスティー☕️✔︎TIGER 生葉(ナマハ)ルイボスティーこれは、ルイボスティーでもオーガニック！😌🌿アレルギーがある方やお子様や妊娠中の方も気軽に飲んで頂ける商品ですまたカフェインを一切含んでおらず寝る前でも気にせず、お飲み頂けます。◉詳細◉生葉（ナマハ）ルイボスティーは蒸気を使うことであえて発酵を止める日本の緑茶のような製法でつくられた　特別なルイボスティー。遠赤焙煎で香りを高めたルイボスティー茶葉を、『フレッシュ・キープ製法』でその場で香りを閉じ込めている為『出来たての香りそのまま』を皆様へお届けすることができます。ルイボスティーの中でも、オーガニック認証を取得した最高級グレードの茶葉を100%使用しました。お茶の郷、静岡のノウハウを活かし遠赤焙煎の試作を何度も繰り返し、アンケートのデータから最適な温度、湿度、時間を探し当て製作されています。◉飲み方◉①お湯出し90℃以上のお湯を注ぎ2〜3分程度で出来上がり②煮出し沸騰してから3〜5分程度弱火で煮出します③水出し容器に水を注ぎ8時間程度常温又は冷蔵庫にて3種類の飲み方ができます✨水の目安量が1リットルなので茶葉一つでたくさん飲むことができます🌼飲んでみた感想🌼癖がなく飲みやすいルイボスティーですオーガニックでカフェインが入ってないので罪悪感なく寝る前などに飲むことができました😊あと味もスッキリしているのでとっても飲みやすかったです☕︎また(rooibostiger )様の商品はギフト用などもあり友人や大切な人の贈り物にも🎁良いなと思いました✨#タイガールイボスティー #ルイボスティー #生葉ルイボスティー #オーガニックルイボスティー　 #オーガニック生活 #ノンカフェイン #monipla #rooibosTIGER_fan,-0.524191128985507,n
25,同僚がくれた heathandheathertea のグリーンルイボス&マヌカハニーティーにハマってる🥰﻿﻿急にのどの風邪をひいてしまい、﻿一昨日からのどの痛みが辛かったのだけど、﻿今日は痛みはなくなったが声が出ず🗣❎﻿そしたらチームの後輩が、書類を渡してくれた時に、何も言わずにのど飴3個をすっ、と置いてくれて…😭✨﻿泣けた〜！﻿ありがとう〜💕そしてそののど飴のおいしいことよ🍬﻿﻿明日は声出ますように〜🙏﻿﻿📸 #olympuspenepl9﻿🔍 #mzuiko25mmf18 ﻿﻿﻿﻿﻿﻿﻿﻿﻿#ファインダー越しのわたしの世界 #カメラ女子 #長野カメラ部 #olympuspen #penのある生活 #オリンパスペン #カメラ女子部  #ミラーレス一眼のある生活 #写真が好き #写真好きな人と繋がりたい #写真が好きな人と繋がりたい #カメラのある生活 #コーヒーのある暮らし #キリトリセカイ #おうち時間 #おうち時間を楽しもう #おうちカフェ #おうちカフェ部 #おうちcafe #ブルーボトルコーヒー #ブルーボトル #bluebottlecoffee #ルイボスティー #グリーンルイボスティー #マヌカハニー #ハーブティー #ハーブティーのある暮らし #オリンパス女子,-0.5226389565217393,n
384,#海の上のピアニスト #おうち映画 優しくて穏やかな映画でした🎞ピアノの音色が心地よくて楽しくてとびっきりワクワクしました🎹そして、涙を流しながら最後まで観た後に改めて最初の場面に戻ったら冒頭の言葉の意味がよくわかりました🎺また、何度でも観たくなる映画です🥺#映画ノート #映画ノート部 #モレスキンノート #スタバモレスキン #ジュゼッペトルナトーレ #ティムロス #プルートテイラーヴィンス #エンリオモリコーネ #映画好きな人と繋がりたい #スタバ #耐熱グラスマグ #ルイボスティー #スタバグッズ好き #ハーゲンダッツ #アイス部 #クリスピーサンドスイートストロベリー,-0.5197338846153845,n
15,🍀🍀🍀.ルイボスティー☺️去年の秋くらいからハマってて、全部飲み切ったので、新しいルイボスティー買ってきました💗.前はベーシックな味のルイボスティーを飲んでたんだけど、ストーリーでオススメしてもらった所のにしてみました♪.ピーチとラズベリーリーフ🍑.たくさん種類があったので試飲させてもらって気に入ったやつを選んでみました😊おいしい〜他のも気になった〜.私は朝と寝る前に飲んでます☕️.#ルイボスティー#ルイボスティー生活 #hfbelx #お茶　#カフェインレス,-0.5196944166666667,n
1357,𓊪 オレンジのタルト𓊪 ルイボスティー サクサク軽いタルトにカスタードにジューシーなオレンジ 𓏸𓈒⚘⡠ 2021.0610#オレンジのタルト #ルイボスティー #カフェ時間 #tartelette #cozy,-0.5181538333333332,n
1481,2021/5〇一風堂期間限定・豚骨醤油+大盛り+のり麺、かなり太いです。二郎か⁉️🤣小ライスが無料で付きます😋このライスで、おじや風にして食べました。もちろん完食です😋ここなちは、水では無く、ルイボスティーが飲み放題です😋fuku_detaaaaa さんも行ってましたよ🤣ごちそうさまでした😋#一風堂#一風堂もやし #豚骨醤油#豚骨醤油ラーメン#大盛り#トッピング#のり#期間限定#小ライス#小ライス付き #白ご飯無料#ルイボスティー#ごちそうさまでした😋,-0.5181014312499999,n
1109,🍓🍵＊＊＊#今日のおやつあん団子の上にやよいひめ🍓がのった「いちご団子」練乳付きでした👍・・#おやつ#スイーツタイム#お茶の時間#食べるキレイ茶#ルイボスティー#美容茶#おうち時間#おうちカフェ#テイクアウトスイーツ#和菓子#和スイーツ#いちごスイーツ#いちご団子#だんご#あん団子#群馬スイーツ#群馬和菓子#虎屋本店#ミニチューリップ#球根水栽培#花のある暮らし,-0.5171784479999999,n
22,𓂃❁よ〜く冷えたルイボスティーを飲みながらまったり過ごす夜 🌙グラスもティーボトルもFrancfrancで購入したものです♡明日は、なにして過ごそうかな〜！ᵕ̈*ㅤㅤㅤㅤㅤㅤㅤㅤ,-0.5169391428571428,n
172,. 生葉ルイボスティー✨ 蒸気を使うことであえて発酵を止める、日本の緑茶のような製法でつくられたルイボスティー。 クセがなくて飲みやすい（〃艸〃）ﾑﾌｯ♡ノンカフェインだから、寝る前だって飲めちゃうよ。  先日紹介した maisonduplanteurchocolat_japonシエラレオネ タブレットチョコレート カカオ45%と一緒に。やさしい甘さにほっとします。 .#タイガールイボスティー#ルイボスティー#生葉ルイボスティー#オーガニックルイボスティー#オーガニック生活#ノンカフェイン#monipla#rooibosTIGER_fan#オーガニック#rooibos#なまは#なまはルイボスティー#生葉#遠赤外線焙煎#クリーンエア#有機生葉ルイボスティー#有機ルイボスティー#TIGER#南アフリカ共和国#オーガニック認定#organic#フレッシュキープ製法#お茶の時間#おやつの時間#teatime#メゾンデュプランター#チョコレート　#chocolate#BIO#シエラレオ,-0.5152187826086957,n
