,Caption,np,judge
408,✧*.ディナータイム営業再開します！.*✧７月より、営業時間を拡大します！平日、土日祝全て9:00～11:00  モーニングタイム11:00～18:00  ランチ・ティータイム★NEW！17:00～20:00  ディナータイム (20:30クローズ)７月中、ディナータイムメニューをご注文のお客様へミニパフェをプレゼント！！ディナー限定メニューも登場予定♡お楽しみに！皆様のご来店お待ちしております！===================================【ムレスナティー専門店】Rosie  tea  house ロージーティーハウス〒458-0801名古屋市緑区鳴海町字母呂後9-2TEL　052-693-6474#ロージーティーハウス#rosieteahouse#紅茶館#名古屋グルメ#名古屋ランチ#名古屋カフェ#緑区ランチ#緑区カフェ#鳴海カフェ#緑区モーニング#紅茶モーニング#フレーバーティー#紅茶カフェ#紅茶専門店#ムレスナティー#mlesnatea#紅茶好きな人と繋がりたい,-0.36363176122448987,p
1551,"【ランチ新メニューのお知らせ】本日7月1日～新しくBLTサンドイッチがランチメニューに追加されます！香ばしく焼き上げた全粒粉食パンに新鮮なトマト、レタス、肉厚なベーコンをサンドした食べ応え抜群の新商品です!!BLTサンドイッチ  1,100円(税込)ランチセット(ドリンク＋ミニデザート付き)  1,650円(税込)ご来店の際は是非ご賞味くださいませ。紅茶専門店  Salon de the Grand Bleu (サロン ド テ グラン ブルー)住所：大阪市天王寺区勝山2-14-26アクセス：JR各線、大阪メトロ御堂筋線、谷町線「天王寺駅」より徒歩約10分四天王寺夕陽丘駅 3番出口より徒歩約 10分JR寺田町駅より徒歩9分営業時間：11:00～17:30（L.O. 17:00）定休日：火水曜電話番号：070-1735-7070駐車場：なし（近隣にコインパーキングあり) #紅茶専門店  #四天王寺夕陽丘グルメ  #天王寺グルメ  #寺田町グルメ  #四天王寺夕陽丘カフェ  #天王寺カフェ  #寺田町カフェ  #紅茶のある暮らし  #amsuteahouse  #フレーバーティー  #ブラックティー  #スパイスカレー  #バスクチーズケーキ  #キッシュプレート  #キッシュ #bltサンド",-0.3635105453125001,p
908,業務後直帰の日に、新宿のルサロンドニナスでおひとりさまアフタヌーンティーしてきました。「夏のアフタヌーンティー」マンゴーやココナッツ等が使われていて、日替り紅茶もパッションフルーツフレーバーだったので、南国感ありました♪特にレモンシフォン&アボカドキッシュが美味しかったです。予約不要&一名からOKなのが嬉しい！また別のシーズンに行きたいです。ninasparis_official #lesalondeninas#ninas #afternoontea #tea #flavoredtea #cafe #ニナス#ルサロンドニナス #紅茶#フレーバーティー #アフタヌーンティー #新宿カフェ#紅茶のある暮らし,-0.36346899999999993,p
1580,茶室峯、月曜日までopen日です。青空と緑が眩しい益子です。本日ティールームでは、紅茶、プリン、焼き菓子をご用意しております。・・・・◇◇◇◇◇◇◇◇◇◇◇◇◇◇◇◇茶室峯営業日／土曜日・日曜日・月曜日open 11：30  close  17：00tearoom last order  16：00◎小さなティールームです。ご利用は１組3名様まで、合計6名までのご案内とさせていただきます。◎小さなお子様連れのお客様のご入店は御遠慮いただいております。ご理解ご協力の程お願いいたします。◇◇◇◇◇◇◇◇◇◇◇◇◇◇◇◇chashitsumine #茶室峯#DEMMERSTEEHAUS #デンメアティーハウス #紅茶 #益子 #陶芸村 #益子カフェ#栃木カフェ #おひとりさまカフェ #静かなカフェ #落ち着くカフェ #紅茶のお店 #古道具 #デッドストック #tearoom #art #gallery #紅茶好き #フレーバーティー #フルーツティー #ハーブティー #チャイ #スパイスミルクティー #焼き菓子 #プリン #🍮 #ゆいのたまご #窓 #窓からの景色,-0.3634599,p
1427,".本日も【OPEN 11:00～CLOSE 21:00】にて営業しております！※Lunch Time ～15:00  Board GameTime 15:00～.15時まではランチ/カフェタイムですので、ボードゲームで遊んでいただけるのは【15時から】です！ご注意くださいm(_ _)m.Lupinus的一週間の始まりですね！3日間にわたるたくさんお祝いを励みに、今月も張り切って営業して参ります(*´ `*)お近くにお越しの際はお気軽にお立ち寄りください！.‎本日も皆様のご来店、‎お待ちしております(๑•̀ㅂ•́)و✧...Lupinus by day,Casita by night.〖お昼はルピナス▶︎夜はカシータ〗の一宮L&Cコースでのご来店も是非..大切なお客様へスタッフのマスク着用は継続して参りますが、お客様のマスク着用に関しましてはお客様判断にお任せ致します！●手指のアルコール消毒除菌も任意協力とさせていだきます。今後もよろしくお願い致しますm(_ _)m. ..Board Game＆Cafe Lupinus【ルピナス】Tel 0586-85-5772一宮市緑2丁目14-5.#カフェ #Cafe #ボードゲーム #ボードゲームカフェ  #お一人様歓迎 #珈琲 #紅茶 #持ち込み歓迎 #初心者歓迎 #おひとり様歓迎 #ボドゲ #一宮市 #boardgame #コーヒー #工芸茶 #ランチ #ボドゲカフェ #ジャスミンティ #フレーバーティー #クリームソーダ #ラッシー #女性店主 #フレーバーティー #ロコモコ #スパイスカレー #エビピラフ #ドリンクセット #スイーツ #デザート",-0.36333174237288135,p
158,おはようございます☀今日は朝から賑やかな店内です💕✨お惣菜販売もみなさんのリクエストを取り入れてファミリーパックつくってみました💝✨お惣菜はご予約なしでもご購入いただけます🎀雑貨やドライフラワー、お惣菜のみのご来店も大歓迎です🌈お気軽にお越しください🌵本日の店内メニューはHeart Landプレート（牛しゃぶ）Heart Landカレー（ビーフカレー）Heart Landパスタ（きのこの和風パスタ）or（ミートソースパスタ）or（明太子のクリームパスタ）ローストビーフサラダにソーセージ3種デザートにこだわりのドリンクで皆様をお待ちしております🥰✨🙇‍♀️クレームブリュレお休みです🙇‍♀️駐車場は敷地内に5台の他に第二駐車場もありますので車いっぱい残念😭と思っている皆さん💕意外と店内空いている時もあります💝✨0438-40-5445までお気軽にお問い合わせください🌈✨それでは今日も1日がんばりましょーー🎀✨#heartlandkitchen #木更津 #木更津アウトレット #木更津アウトレット近く#木更津グルメ #木更津カフェ #アウトレット木更津 #カフェ #カフェラテ #カフェランチ #カフェモーニング#ドライフラワー #カフェスタグラマー #インスタグラマー #金田東カフェ #金田東5丁目 #ツーリング #モーニング #ランチ #チョコミントココア #プレミアムココア #フレーバーティー ＃ハンドドリップ #フレーバーコーヒー#働くお母さんの味方#頑張っている方を応援したい#ツーリング#農家さんと繋がりたい#子育て中のママに#お弁当事前予約,-0.36329724855555556,p
1245,"TWG teaでお気に入りの茶葉を見つける先日成城石井で、マリアージュフレールのマルコポーロがセールになっているのを見て、飛びついて購入したのですが、甘いフレーバーがあまり好みではありませんでした😔。そこで、失敗を繰り返さぬよう好きなフレーバーを店舗で探すべく、銀座のTWGに行ってきました。TWGはシンガポールの高級茶ブランドなので、フランスのマリアージュフレールと比較すると中国茶、緑茶のフレーバーティーが得意です。私はどちらかと言えば紅茶より中国茶、緑茶の方が好きなので、期待して向かいました。好みを言って最終的に選んでもらったのが、 #whiteskytea #ホワイトスカイティーです。緑茶と白茶のブレンドでイランイランのフレーバーです。香りを嗅がせてもらえ、ピンときてこれにしますと量り売りで買おうとしたら、ホワイトスカイティーは量り売りはしておらず、ティーバッグのみとのこと😭仕方ないので、15袋入りのティーバッグの箱3,300円を購入。帰宅後早速淹れてみます。まず驚いたのが、お茶が入っている袋が不織布ではなくコットン製なのです👀‼️高級感がありますねえ👏数分蒸らしいただきます。まず香りが素晴らしい✨芳醇なその香りにウットリしますね。味はどうかな。ウンウン、見た目通りクリアで澄んだ爽やかな味です。その中に深い旨味があり最高です✨美味しいお茶をいただく時間は正に至福、幸せになれました💞最高級の中国茶は、5煎、6煎淹れられますが、これは2煎くらいかな。3煎目になるとかなり薄くなってしまいます。とすると、一杯あたり100円くらいになるかと🤔お茶というものはワインやお酒同様純粋な嗜好品、ある意味道楽であり、美味しいものを求めだすと本当にキリがないので、美味しいお茶に慣れすぎないようにしないといけないですね😅ごちそうさまでした🙏#TWG#TWGtea#高級茶#シンガポール高級茶#フレーバーティー#芳醇で爽やかな香り#ティータイム#おうちティータイム",-0.36326904269230764,p
287,𝑂𝑐𝑡𝑜𝑏𝑒𝑟¹⁶𓇬. .#パンとスープ#ワンプレートごはん.. ＊#シナモンロール＊茗荷トマト＊ひじきとツナの豆腐ディップ＊野菜とキウイのグリーンサラダ＊人参と落花生のクミンマリネ＊梅ジャムヨーグルト＊#じゃがいものポタージュ＊シナモングローブティー..美味しい紅茶を合わせてごはん。スリランカ最古の紅茶メーカー、“ #georgesteuarttea ”。英国女王にも献上されたとか‼︎こちらの新ブランドである、スパイスティーチャイの中から、シナモングローブティーを。とっても香り高くて癒される𓂃𓇬飲まずに鼻に近づけて暫くスンスン笑途中から牛乳をプラスして。ポタージュの上にビーツペーストのせたら、へなちょこ薔薇が咲いた☺︎.ajitoscience...............#フーディーテーブル #パン好き#盛り付け #うつわのある暮らし#パンのある暮らし #ポタージュ#朝ごパン #野菜たっぷり #夕飯#おうちごはん #カフェ風ごはん#うちごはん #パンプレート#おうちカフェ #パンランチ,-0.36320922156862745,p
35,茶室峯、本日open日です。夏の装いにぴったりのサイザルバッグ、まだございますのでどうぞお立ち寄りください。・・・・◇◇◇◇◇◇◇◇◇◇◇◇◇◇◇◇茶室峯営業日／土曜日・日曜日・月曜日open 11：30  close  17：00tearoom last order  16：00◎小さなティールームです。ご利用は１組3名様まで、合計6名までのご案内とさせていただきます。◎小さなお子様連れのお客様のご入店は御遠慮いただいております。ご理解ご協力の程お願いいたします。◇◇◇◇◇◇◇◇◇◇◇◇◇◇◇◇chashitsumine #茶室峯#DEMMERSTEEHAUS #デンメアティーハウス #紅茶 #益子 #陶芸村 #益子カフェ#栃木カフェ #おひとりさまカフェ #静かなカフェ #落ち着くカフェ #紅茶のお店 #古道具 #デッドストック #tearoom #art #gallery #紅茶好き #フレーバーティー #フルーツティー #ハーブティー #アイスティー #焼き菓子 #プリン #🍮 #ゆいのたまご #サイザルバッグ#窓 #窓からの景色,-0.36312725641025645,p
881,.スリランカから取引先の幹部が来日されました！.現地で作った紅茶をお客様に楽しんで頂いている姿をみて感動されていました✨.これからも、もっと美味しい紅茶をご提供出来るよう頑張ると約束して帰られました。.アムシュティーの心強いパートナーです！.ティーハウススタッフ一同もしっかり魅力をお伝えできるよう頑張ります✨.明日もたくさんのご来店お待ちしております！⁡・⁡⁡アムシュティーの魅力や商品情報などをお届けするアカウントです！こちらもぜひ✨↓↓↓amsutea_official⁡⁡・⁡⁡・【amsu tea house】大阪市東住吉区桑津4-7-22 2F⚠️しばらくの間、営業時間を縮小して営業しております。大変ご迷惑をおかけ致しますが、ご理解の程よろしくお願い申し上げます。11:00-18:30(LO18:00)・・#アムシュティー #アムシュティーハウス #紅茶 #紅茶専門店 #ブラックティー #フレーバーティー #大阪 #東住吉区 #東部市場前 #大阪カフェ #カフェ部 #大阪カフェ部 #カフェ巡り#大阪カフェ巡り #天王寺 #東住吉区カフェ #東部市場前カフェ #東住吉カフェ #amsutea #amsuteahouse #tea #teatime #cafe #osaka #スリランカ #来日,-0.3629825145833334,p
840,𓌉◯𓇋 〖  ひかり珈琲店 hikaricoffeeten 〗┈┈┈┈┈┈┈ ❁ ❁ ❁ ┈┈┈┈┈┈┈┈美味しい苺の新スイーツ登場‼︎気になりますね〜♡✴︎✴︎✴︎✴︎✴︎✴︎✴︎✴︎✴︎✴︎✴︎✴︎✴︎✴︎✴︎✴︎✴︎✴︎✴︎✴︎✴︎✴︎✴︎ #ナシウマ ┈┈┈┈┈┈┈┈┈┈┈┈┈┈☑︎post ❮ hikaricoffeeten ❯ ‎ 美味しそうなpicをありがとうございました😋・・・・・・・・・・・・・・・・・・・・・ひかり珈琲店です☕️期間限定メニューのご案内です本日よりスタート✨山梨県の大粒紅ほっぺを使用した🍓いちごとティラミス🍓いちごのフラッペ桜やベリーをブレンドしたフレーバーティー🌸サクラとベリーの紅茶春を感じるおすすめメニューです。大好評頂いておりますいちごパフェもまだまだご注文OKです🍓🍓🍓是非ご賞味下さいませ✨✨本日も皆様のご来店をスタッフ一同お待ちしております。#ひかり珈琲店#甲府カフェ#山梨カフェ#甲府ランチ#山梨ランチ#パスタ#パスタランチ#ナシウマ#テラス席があるお店 #テラス席#テラス席ワンコok #いちごスイーツ #いちごパフェ #いちごドリンク#いちごフラッペ#桜ドリンク#春メニュー#フレーバーティー #カフェ巡り#期間限定 #期間限定スイーツ#期間限定ドリンク#山梨ランチ #山梨カフェ #山梨カフェ巡り,-0.3627503725490196,p
1310,6/9（金）#ティーサービスルイボスティー専門店H&FBELXの「アールグレイオレンジ」をご用意しております。：アールグレイの香り付けに使われるベルガモットは柑橘類の一種です。：ピュアルイボスティーの甘さとコクがベルガモットとオレンジの爽やかな柑橘系の香りと見事にマッチし、 美しい花の庭を連想させるフレーバーです。：ご予約、お待ちしております：#アールグレイオレンジ#アールグレイ#オレンジ#プレミアムルイボスティー#フレーバーティー#紅茶#緑茶#ルピシア#ルイボスティー#オーガニック#hfbelx#専門店#渋谷#指圧#マッサージ#一癒#ひとやすみ#マタニティマッサージ#アロマオイルマッサージ#リンパマッサージ#オイルマッサージ#リンパドレナージュ#アロマトリートメント#妊娠中#マタニティ#マタニティエステ#健康オタク #健康思考#デカフェ,-0.3627110740740741,p
1363,.ダージリンのファーストフラッシュ入荷いたしました！✨アムシュティーハウスでは初めてのお取り扱いとなります♪ダージリンは春・夏・秋の年に3回収穫され、春摘みはファーストフラッシュ夏摘みはセカンドフラッシュ秋摘みはオータムナル と呼ばれています。今回入荷しましたファーストフラッシュは緑茶のような渋みもありながら口当たりまろやかで優しい甘みもお楽しみいただけます♪青みがかった茶葉と少し黄色味のある水色も特徴です！ファーストフラッシュは収穫量も少なく希少価値の高い紅茶となっています。ぜひ一度お試しください ☺︎︎⁡・⁡⁡アムシュティーの魅力や商品情報などをお届けするアカウントです！こちらもぜひ✨↓↓↓amsutea_official⁡⁡・⁡⁡・【amsu tea house】大阪市東住吉区桑津4-7-22 2F11:00-18:30(LO18:00)・・#アムシュティー #アムシュティーハウス #紅茶 #紅茶専門店 #ブラックティー #フレーバーティー #大阪 #東住吉区 #東部市場前 #大阪カフェ #カフェ部 #大阪カフェ部 #カフェ巡り#大阪カフェ巡り #天王寺 #東住吉区カフェ #東部市場前カフェ #東住吉カフェ #amsutea #amsuteahouse #tea #teatime #cafe #osaka #ダージリン #ファーストフラッシュ #ダージリンファーストフラッシュ,-0.36251656545454547,p
848,おはようございます😊 スッキリしないお天気が続きますが、新フレーバーティーで気持ちスッキリと✨●檸檬と楊貴妃…ライチとジャスミンのゴージャスな香りをレモンでスッキリさせたブレンド。●バイバイブルーパイナップルとオレンジの濃厚で甘い香りのトロピカルなブレンド。よろしくお願いします😊 #ラルーンドエスト #大阪 #カフェ #喫茶店 #平野区 #裏平野  #フレーバーティー  #ムレスナ  #ムレスナティー  #紅茶  #紅茶好きな人と繋がりたい,-0.36249726315789477,p
1146,🫖#みなさまのお墨付き ✨新商品✨フルーツの産地にこだわった フレーバーティー3選🤤🍋瀬戸内産レモン＆ルイボスティーレモンの爽やかな香りが心地よいフレーバールイボスティー🍓福岡県産ストロベリー＆ルイボスティーストロベリーのあまい香りがまろやかなフレーバールイボスティー🍇 山梨県産白ぶどう＆緑茶白ぶどうの爽やかな香りが贅沢なフレーバー緑茶🍵おうちでティータイムを楽しむ時にぴったり☺️🤍みんなはどれが飲みたい？絵文字で教えてね👇💕レモン👉【🍋】ストロベリー👉【🍓】白ぶどう👉【🍇】【商品名】◎瀬戸内産レモン＆ルイボスティー◎山梨県産白ぶどう＆緑茶◎福岡県産ストロベリー＆ルイボスティー※店舗により取り扱いがない場合がございます#みなさまのお墨付き #西友 #サニー #ルイボスティー #フレーバーティー #緑茶 #レモン #ストロベリー #白ぶどう #ティータイム #ティータイムを楽しむ #3時のおやつ #フルーツフレーバー #ティータイム好きな人と繋がりたい #ご当地 #おうちカフェ #おうち時間 #カフェ好きな人と繋がりたい #カフェ活 #カフェタイム #ティータイム研究所 #ルイボスティー始めました #緑茶好きな人と繋がりたい #緑茶ティーバッグ #丁寧な暮らし #丁寧な暮らしに憧れる #日々の暮らし #中の人 のひとりごと👉 #お菓子と合わせてティータイムを楽しみたい🫖🤤,-0.3623146954545454,p
449,9/7（木）#ティーサービスルイボスティー専門店H&FBELXの「レモン＆ハニー」をご用意しております。：レモンを丸ごと絞ったようなフレッシュな果汁感の中に、ほんのりとコクのあるはちみつの香り。：ベースのグリーンルイボスがさわやかな風味をさらに引き立てます。：ご予約、お待ちしております：##ピーレモンハニーチ#レモン#ハニー#フレーバーティー#紅茶#緑茶#ルピシア#ルイボスティー#オーガニック#hfbelx#専門店#渋谷#指圧#マッサージ#一癒#ひとやすみ#マタニティマッサージ#アロマオイルマッサージ#リンパマッサージ#オイルマッサージ#リンパドレナージュ#アロマトリートメント#妊娠中#マタニティ#マタニティ整体#健康オタク #健康思考#デカフェ,-0.3622378695652175,p
594,"-English below- 紅茶があればきっと平気・こんにちは。カレルチャペック紅茶店の井上です。新年度がはじまりましたね。1月は""新しい年""でキリッと気が引き締まりますが、新年度の4月は""新しい出会い""にワクワク&ドキドキです。・カレルチャペックでも4/1に男女1名ずつの2名が入社。といっても、当社では内定時代から研修やアルバイトにきてもらっているので、すっかり2人とは顔なじみ。さっそく、午後にはお仕事スタート！・そんな4月は、新しいことにワクワクするけど少し不安、ワクワクしすぎて一休みしたい時も…。そんな時こそ、紅茶です。・1杯の紅茶でリラックス＆集中。紅茶には、リラックス成分のテアニンと集中できるカフェインの両方が含まれてます。だから紅茶で小さくふーっとリラックスすーっと落ち着けます。・Where There’s TEA, there’s HOPE.紅茶があればきっと平気・紅茶をお供に、4月の新生活を楽しもうと思います。・Where There’s TEA, there’s HOPE.Hi. It's Inoue.The new business year begins.In April, I'm excited about new wonderful encounters ！Two people (one male and one female) joined Karel Capek from yesterday.They recognizes us because they have been trained and worked part-time from the time of prospective employees.They get straight to work from yesterday.I'm excited but partly anxious…I'm too excited and want to take a little break…Tea is recommended at such times.Relaxation & ConcentrationTea contains both Theanine (relaxing effect) and Caffeine (concentration effect)That's why you can relax with tea.『Where There’s TEA, there’s HOPE』I will enjoy tea and my new life in April ！・絵：山田詩子　文：井上育枝　訳：森田基嗣----------------------------------▶︎お買いものはプロフィールのリンクから→karelcapek_official・▶︎代表山田詩子のインスタはこちら→yamadautako・#紅茶 #tea #カレルチャペック紅茶店 #karelcapek #teatime #ティータイム #tealover #teagram #山田詩子 #utakoyamada #yamadautako #紅茶専門店 #紅茶通販 #紅茶のある暮らし #紅茶好き  #新生活 #ティーバッグ #フレーバーティー",-0.36217515396825406,p
1219,yuka.tea.info ◀︎他の投稿はこちらから♡それどこの？と聞かれる2匹の猫の紅茶「ジャンナッツ」🐱🐱👨創業者はフランスの貿易商人ジャンナッツ・ドレス氏🇫🇷1872年、フランスのプロヴァンス地方で開業🐱ドレス氏の2匹の愛猫「サム」と「ボウ」がロゴモデル🍂天然素材や無農薬茶葉を使用するなど、品質へのこだわりが高い☕️日本で購入できるものと、未発売のものがある雑貨屋さんやカルディなどの輸入食品店で、猫のロゴが入った黄色い缶の紅茶を見かけたことはないですか？それは、フランスの紅茶「ジャンナッツ」です✨ジャンナッツは猫のロゴが可愛いのはもちろんですが、品質もしっかりしていて、紅茶自体の風味もとても豊か✨私も何度もリピしていて、カルディにいくたび、主目的を忘れて、片っ端から買いそうになります😂今回はそんなジャンナッツのご紹介🐱🐱リーズナブルな価格帯なので、お店で見かけたら是非手に取ってみてください♡カルディのオンラインショップはもちろん、楽天やAmazonなどでも購入できますよー！✼••┈┈┈┈••✼••┈┈┈┈••✼このアカウントは、紅茶が好きすぎる主婦のyukaがネットで買える《地方住まいでも楽しめる紅茶》を紹介しています☕️実際に自分でポチった紅茶を紹介しているので、リアルな情報です📣そのほか、紅茶についての豆知識や紅茶の入れ方などもご紹介☕️🫖✨🤫こんな紅茶が知りたい！🤔ここの紅茶はどうなの？🤗これもオススメだよ！ということがあったら、ぜひコメントやDMで教えてください🥰⬇️フォローしてくれると嬉しいです⬇️yuka.tea.info✼••┈┈┈┈••✼••┈┈┈┈••✼#紅茶のある暮らし #紅茶好きな人と繋がりたい #紅茶好きの人と繋がりたい #紅茶 #紅茶生活 #紅茶好き #紅茶大好き #紅茶のある生活 #紅茶時間 #フレーバードティー #フレーバーティー #楽天紅茶 #おうちカフェ #おうちアフタヌーンティー #紅茶党 #おうち時間 #お茶時間 #お家カフェ #お取り寄せ #紅茶通販 #janats #ジャンナッツ #フランス紅茶,-0.361918473,p
147,【ルタオ現地スイーツ】こんにちは🌞ルタオの店舗PR担当者です！😄このコーナーでは、ルタオのお店でしか食べられないスイーツ題して【現地スイーツ】の魅力をレポートいたします🍮🍨✨今回ご紹介するスイーツは、ルタオの本拠地、小樽のルタオ本店から！観光地の堺町通り商店街のメルヘン交差点にそびえ立つ大きな塔が目印です！👀１階はスイーツショップ🎂2階は喫茶になっていています☕️今回紹介するのは2階喫茶で食べられる『奇跡の口どけセット』✨ルタオと言えばドゥーブルフロマージュ‼️プレートにのっているのは店舗工房で作った生クリームがのったタイプ😍そこにルタオの人気スイーツヴェネチアランデヴーのカットと生クリーム、ソースを添えた特製プレートです😋✨セットドリンクでおすすめなのは、フレーバーティー✨うっとりするような口どけのスイーツと、うっとりするような香りの紅茶を、レトロな雰囲気の喫茶で心ゆくまでお楽しみください🥰#ルタオ #letao #スイーツ #北海道スイーツ #スイーツレポ #グルメレポ #スイーツ好きな人と繋がりたい #スイーツ部 #スイーツマニア #小樽 #小樽スイーツ #小樽市スイーツ #北海道グルメ #スイーツプレート #チーズケーキ #チーズケーキ部 #北海道旅行 #ルタオ本店 #チーズケーキマニア #紅茶 #フレーバーティー #小樽旅行 #小樽スイーツ,-0.3618060865384616,p
254,コロン🍎手のひらサイズのアップルティー✨青森県産りんごを使ってるよん🍎ちょっとした手土産にもぴったりです✨｢アップルティー苦手だったけどコノハトのは美味しい｣と言ってくれるお客さまにたくさん出会いました🙌🏻とにかく香りがよくて、もちろん茶葉も高品質なセイロンティーを使ってるので渋み・苦味がなくスッキリ美味しい💕夏はアイスティーがいいね🙆🏻‍♀️✨ティーバッグ10p入のものもあるので(缶ではなく袋のタイプです)たっぷり飲みたい方はそちらを💁🏻‍♀️まずはテイクアウトでお試しするのもアリですね❤(店長：さとー)ここに置いたらサイズ感可愛いかなって思ったけど謎写真になったね😇メインアカウント▷ connacht_teahouse_japan オンラインショップ▷ shop.connacht.jp #コノハト茶葉店 #青森 #お茶 #紅茶 #フレーバーティー #りんご #アップルティー #ティータイム #connachtteahouse #aomori #tea #flavoredtea #apple #appletea #teatime,-0.3614806111111111,p
656,紅茶の詰め合わせ♡大大大好きな主任よりいただきもの♡GOの好きなものをたくさん詰めて送ってくださいました🩵感謝♡感激♡ありがとうございます😍・・・🩷Harrods ハロッズNo.14 イングリッシュ ブレックファスト / リーフ名前の通り朝食用の紅茶スッキリとした紅茶らしいフレーバーだから食事にもスイーツにもなんでも合う♡麦茶感覚で飲める紅茶だから大好き♡🩷 HARNEY&SONS ハニー&サンズPARIS パリ / ティーバッグ12種類のアールグレイシリーズの一つウーロン茶がブレンドされて爽やかなのに甘いキャラメルバニラの香りがする♡後から酸味も感じてストレートがおすすめ♡🩷NINA'S ニナスオリジナル マリー･アントワネット / リーフ見た目も名前も華やかでテンション爆上がりの紅茶♡ヴェルサイユ王立農園で育まれた希少なりんごとバラのフレバーティー缶が可愛すぎてずっと飾りたい♡日比谷のティールームに行きたい♡🩷 Ronnefeldt ロンネフェルトヘーレントッフィー / リーフお店で飲んだ忘れられない味♡思わず「どこの紅茶ですか？」と聞いたらロンネフェルトだった初恋のロイヤルミルクティーは間違いなくロンネフェルト♡ドイツ最高級の紅茶島根県松江にある認定ショップにいつか行ってみたい♡紅茶大好き人間としては大変嬉しいプレゼント🎁主任〜♡大好き♡♡♡ありがとうございます♡大切に飲みます🫖#贈り物 #いただきものに感謝 #紅茶 #紅茶大好き #tea #teatime #紅茶の詰め合わせ #ハロッズ #harrods #イングリッシュブレックファースト #ハロッズ紅茶 #ハニーアンドサンズ #harneandsons #アールグレイ #ハニーアンドサンズパリ #ninas #ニナス #ニナスマリーアントワネット #フレーバーティー #ロンネフェルト #ronnefeldt #ronnefeldttea #ヘーレントッフィー #herrentoffee #感謝 #嬉しいプレゼント #ありがとうございます #毎日紅茶 #紅茶大好きな人と繋がりたい #毎日teatime,-0.36135218524590146,p
2084,⁡⁡⁡⁡⁡⁡⁡お声がけいただきyouin.jp 𝗌𝖺𝗆𝖺 のブレンドティーをお試しさせていただきました🫖⁡⁡気分に合わせて選べる、今の気持ちに寄り添ってくれるお茶で𝟫種類 の味から選べるのが魅力🌿⁡⁡私がお試しさせていただいたのはこちらの𝟤種類𓂃٭⁡▫️𝖫𝖮𝖵𝖤 𝖸𝖮𝖴𝖱 𝖡𝖮𝖣𝖸【自分を愛したい時に】⁡🌱有機栽培のグリーンルイボスにりんごハニーブッシュの自然な甘みとローズヒップ、ハイビスカスの酸味が合わさり心と身体に染み渡るフレーバー🍎⁡☑︎自分を労りたい☑︎自分にご褒美をあげたい☑︎自己肯定感を高めたい気分の時におすすめ⋆꙳⁡⁡⁡⁡▫️𝖲𝖫𝖮𝖶 𝖭𝖨𝖦𝖧𝖳【ゆったり過ごしたい夜に】⁡🌱有機栽培のカモミールとフェンネルシードの香りをりんごのほのかな甘みで優しく包みこみハーブティーに慣れていない方でも楽しめる味わい🌼ノンカフェインでゆとりある夜のひとときを感じられるフレーバー☕️⁡☑︎ゆったり過ごしたい☑︎自分時間に浸りたい☑︎自然体でいたい気分の時におすすめ⋆꙳⁡⁡ノンカフェインで元々ハーブティー大好きなのでどちらもとっても好きなお味🫶🏻パッケージもかわいくてプレゼントにも喜ばれそうだよꔛ⁡⁡𝟨/𝟥𝟢 までの𝟣𝟢%𝗈𝖿𝖿 クーポンもあるのでぜひお試ししてみてね🛒【𝖶𝖤𝖫𝖢𝖮𝖬𝖤𝖸𝖮𝖴𝖨𝖭𝟤𝟤𝟢𝟤】⁡⁡⁡⁡⁡⁡⁡#YOUIN #ムードペアリング #おうち時間 #おうちカフェ #おうちじかん #おうちcafe #リラックスタイム #カフェタイム #ノンカフェイン #ノンカフェインティー #ハーブティー #ハーブティーのある暮らし #フレーバーティー #子育てママ #子育てママと繋がりたい #ママ時間 #ひとり時間 #モニターモデル募集 #たまひよ #公式たまひよグラマー,-0.36114625606060585,p
542,"【🌹バラの紅茶】毎日暑くて冷たい飲み物ばかり…やさしく甘いバラの香りの温かいローズティーなんていかがですか？体の中をじんわりと温めてくれてブルガリア産の天然ローズの香りを感じながら贅沢にティータイム🌹🌹ティーバッグ(8個入)1,296円 (1,200) 袋🌹茶葉 (40g)1,836円 (1,700) 缶商品名：アラベスクローズ原材料名：紅茶、ローズレッド、ローズピンク、ダマスクローズ/香料原産国名：ネパール【商品説明】３種のバラの優雅な香りと高原産のスッキリとした紅茶の共演高原産の清らかな味わいの紅茶を、３種のバラで彩った華やかな銘柄です。スッキリとした紅茶の味わいに、たっぷりのバラの花びらから広がる豊かな香りと甘い味わいがカップの中で溶け合います。バラはその優雅で愛しい姿だけでなく、香りと味わいすべてで女性の心と体を癒やすハーブとして知られています。とっておきのティータイムにぜひお楽しみください。#京成津田沼#津田沼#ワイガヤ通り#習志野#ｾﾚｸﾄｼｮｯﾌﾟ#生活雑貨#ティーバッグ#フクロウ#可愛い缶#レトロデザイン#可愛いパッケージ#TEAPOND#TEA#フルーツティー#フレーバーティー#ハーブ#清澄白河#お茶のある暮らし#暮らしを楽しむ#ハーブティー#ダマスクローズ#ローズ#香り#Rose#紅茶のある暮らし",-0.3609933783783783,p
